Plane ID,Flight Date,Departure Airport,Arrival Airport,Flight Distance,Flight Time,Fuel Used
N713TS,04/17/2023,saq,wtd,,2 hours38 minutes,"1,100 gallons"
N713TS,01/08/2023,dal,bwi,,2 hours37 minutes,970 gallons
N713TS,11/05/2023,phl,dal,,2 hours34 minutes,"1,000 gallons"
N713TS,04/07/2023,dal,nas,,2 hours28 minutes,960 gallons
N713TS,04/26/2024,phk,dal,,2 hours27 minutes,910 gallons
N713TS,09/03/2023,dal,tcb,,2 hours27 minutes,"1,000 gallons"
N713TS,08/12/2023,cma,dal,,2 hours26 minutes,930 gallons
N713TS,04/09/2023,nas,wtd,,2 hours25 minutes,900 gallons
N713TS,12/17/2023,dal,buf,,2 hours24 minutes,890 gallons
N713TS,03/21/2023,dal,ccz,,2 hours23 minutes,940 gallons
N713TS,05/02/2024,nas,wtd,,2 hours22 minutes,880 gallons
N713TS,04/12/2023,dal,saq,,2 hours19 minutes,860 gallons
N713TS,03/02/2023,dal,pbi,,2 hours19 minutes,860 gallons
N713TS,01/08/2024,bwi,dal,,2 hours18 minutes,860 gallons
N713TS,04/23/2024,dal,phk,,2 hours17 minutes,850 gallons
N713TS,01/08/2023,bwi,dal,,2 hours17 minutes,850 gallons
N713TS,05/23/2024,bna,dal,,2 hours14 minutes,830 gallons
N713TS,03/25/2023,ccz,wtd,,2 hours14 minutes,870 gallons
N713TS,12/18/2023,buf,dal,,2 hours13 minutes,830 gallons
N713TS,03/07/2024,ril,bdu,,2 hours11 minutes,"1,100 gallons"
N713TS,08/05/2023,hbr,cma,,2 hours10 minutes,810 gallons
N713TS,03/03/2023,pbi,dal,,2 hours8 minutes,810 gallons
N713TS,12/24/2023,dal,opf,,2 hours7 minutes,840 gallons
N713TS,12/24/2023,opf,dal,,2 hours6 minutes,780 gallons
N713TS,09/04/2023,tcb,wtd,,2 hours3 minutes,820 gallons
N713TS,08/05/2023,cak,hbr,,2 hours2 minutes,820 gallons
N713TS,01/16/2023,dal,tpa,,,760 gallons
N713TS,11/21/2023,clt,dal,,1 hour58 minutes,730 gallons
N713TS,05/26/2024,vps,dal,,1 hour53 minutes,700 gallons
N713TS,03/18/2024,trl,phk,,1 hour53 minutes,700 gallons
N713TS,02/02/2023,bfm,dal,,1 hour52 minutes,690 gallons
N713TS,11/19/2023,dal,clt,,1 hour50 minutes,690 gallons
N713TS,03/29/2023,phx,dal,,1 hour49 minutes,690 gallons
N713TS,01/18/2023,tpa,dal,,1 hour48 minutes,670 gallons
N713TS,02/12/2023,phx,dal,,1 hour47 minutes,690 gallons
N713TS,03/10/2024,coe,hhr,,1 hour46 minutes,880 gallons
N713TS,03/26/2023,dal,phx,,1 hour44 minutes,690 gallons
N713TS,04/02/2024,ggg,,,1 hour42 minutes,630 gallons
N713TS,02/09/2023,dal,phx,,1 hour41 minutes,630 gallons
N713TS,01/31/2023,dal,bfm,,1 hour39 minutes,610 gallons
N713TS,05/22/2024,ads,bna,,1 hour34 minutes,580 gallons
N713TS,12/31/2023,dal,ase,,1 hour30 minutes,560 gallons
N713TS,05/26/2024,dal,vps,,1 hour29 minutes,550 gallons
N713TS,04/03/2024,mko,,,1 hour26 minutes,530 gallons
N713TS,02/13/2024,vny,slt,,1 hour25 minutes,750 gallons
N713TS,07/29/2023,cma,las,,1 hour25 minutes,560 gallons
N713TS,12/31/2023,ase,dal,,1 hour22 minutes,510 gallons
N713TS,05/03/2023,nbg,dal,,1 hour22 minutes,520 gallons
N713TS,05/02/2024,dal,gpt,,1 hour20 minutes,500 gallons
N713TS,04/05/2024,mko,rog,,1 hour19 minutes,490 gallons
N713TS,05/21/2024,hot,ads,,1 hour17 minutes,480 gallons
N713TS,10/15/2023,abq,lax,,1 hour17 minutes,480 gallons
N713TS,02/05/2023,ali,dal,,1 hour14 minutes,480 gallons
N713TS,10/15/2023,dal,abq,,1 hour10 minutes,470 gallons
N713TS,07/31/2023,las,cma,,1 hour10 minutes,470 gallons
N713TS,05/21/2024,ads,hot,,1 hour9 minutes,430 gallons
N713TS,02/29/2024,zsa,wtd,,1 hour8 minutes,420 gallons
N713TS,12/30/2023,lit,dal,,1 hour7 minutes,420 gallons
N713TS,02/19/2024,tlh,dab,,1 hour6 minutes,350 gallons
N713TS,02/08/2024,vny,phx,,1 hour6 minutes,490 gallons
N713TS,02/03/2023,dal,ali,,1 hour5 minutes,450 gallons
N713TS,02/16/2024,mob,crt,,1 hour3 minutes,390 gallons
N713TS,12/30/2023,dal,lit,,1 hour3 minutes,430 gallons
N713TS,04/28/2023,dal,nbg,,59 minutes,390 gallons
N713TS,12/25/2023,dal,eld,,49 minutes,300 gallons
N713TS,09/04/2023,gls,dal,,46 minutes,290 gallons
N713TS,12/26/2023,eld,dal,,45 minutes,280 gallons
N713TS,03/24/2023,hou,dal,,45 minutes,280 gallons
N713TS,,,,"TheGulfstream Vowned byJerry Joneshas a range of close to 6,500 miles","TheGulfstream Vowned byJerry Joneshas a range of close to 6,500 miles, travels at 562 mph and can fly for over 11 hours",
N1DC,,,,,,
N1DC,04/03/2024,mgy,lou,"11 hours46 minutesTheprivate airplanethatDonald Trumpowns travels at over 520 mph, has a range of 4,484 miles","11 hours46 minutesTheprivate airplanethatDonald Trumpowns travels at over 520 mph, has a range of 4,484 miles and can fly for almost 8 hours",
N1DC,04/11/2024,orl,phk,,11 hours38 minutes,"67,500 gallons"
N1DC,04/14/2024,abe,lga,,9 hours25 minutes,"54,600 gallons"
N1DC,06/29/2023,fra,mli,,8 hours52 minutes,"56,600 gallons"
N1DC,06/10/2023,snn,snn,,5 hours47 minutes,"41,900 gallons"
N1DC,04/30/2023,pbi,abz,,5 hours47 minutes,"49,500 gallons"
N1DC,07/09/2023,lax,ewr,,5 hours23 minutes,"23,900 gallons"
N1DC,06/30/2023,bur,ilg,,4 hours45 minutes,"25,600 gallons"
N1DC,09/30/2023,pbi,lax,,4 hours43 minutes,"28,700 gallons"
N1DC,10/28/2023,pbi,las,,4 hours19 minutes,"10,300 gallons"
N1DC,05/23/2024,dal,lga,,4 hours9 minutes,"24,100 gallons"
N1DC,10/01/2023,lax,dsm,,3 hours13 minutes,"18,700 gallons"
N1DC,10/30/2023,sux,pbi,,3 hours5 minutes,"1,900 gallons"
N1DC,05/22/2024,lga,hou,,2 hours55 minutes,"16,900 gallons"
N1DC,05/20/2024,pbi,lga,,2 hours52 minutes,"16,600 gallons"
N1DC,07/25/2023,ewr,msy,,2 hours40 minutes,"16,700 gallons"
N1DC,06/12/2023,ewr,mia,,2 hours40 minutes,"15,500 gallons"
N1DC,05/08/2024,lga,pbi,,2 hours35 minutes,"15,000 gallons"
N1DC,10/16/2023,pbi,dsm,,2 hours35 minutes,"15,000 gallons"
N1DC,07/25/2023,msy,ewr,,2 hours34 minutes,"14,900 gallons"
N1DC,05/12/2024,acy,pbi,,2 hours33 minutes,"14,800 gallons"
N1DC,01/05/2024,pbi,dsm,,2 hours33 minutes,"14,800 gallons"
N1DC,03/25/2023,act,pbi,,2 hours32 minutes,"14,700 gallons"
N1DC,10/29/2023,las,sux,,2 hours31 minutes,"5,800 gallons"
N1DC,09/28/2023,dtw,pbi,,2 hours31 minutes,"14,900 gallons"
N1DC,09/27/2023,pbi,dtw,,2 hours31 minutes,"14,800 gallons"
N1DC,01/07/2024,dsm,pbi,,2 hours29 minutes,"14,400 gallons"
N1DC,07/28/2023,dsm,ewr,,2 hours29 minutes,"14,500 gallons"
N1DC,10/23/2023,pbi,mht,,2 hours28 minutes,"14,300 gallons"
N1DC,04/03/2023,pbi,lga,,2 hours27 minutes,"14,200 gallons"
N1DC,07/07/2023,ewr,oma,,2 hours26 minutes,"15,400 gallons"
N1DC,10/31/2023,pbi,dal,,2 hours25 minutes,"14,000 gallons"
N1DC,05/09/2024,pbi,lga,,2 hours24 minutes,"13,900 gallons"
N1DC,08/25/2023,ewr,pbi,,2 hours23 minutes,"14,500 gallons"
N1DC,06/14/2023,ewr,pbi,,2 hours23 minutes,"13,800 gallons"
N1DC,10/27/2023,lga,pbi,,2 hours22 minutes,"14,400 gallons"
N1DC,07/28/2023,ewr,dsm,,2 hours22 minutes,"13,700 gallons"
N1DC,08/23/2023,pbi,ewr,,2 hours21 minutes,"11,000 gallons"
N1DC,06/13/2023,mia,ewr,,2 hours21 minutes,"13,600 gallons"
N1DC,07/14/2023,pbi,ewr,,2 hours20 minutes,"13,500 gallons"
N1DC,05/23/2024,lga,pbi,,2 hours17 minutes,"13,200 gallons"
N1DC,01/16/2024,pbi,lga,,2 hours17 minutes,"14,200 gallons"
N1DC,09/17/2023,ewr,pbi,,2 hours16 minutes,"13,600 gallons"
N1DC,05/06/2024,fll,lga,,2 hours15 minutes,"13,100 gallons"
N1DC,08/05/2023,pbi,ldj,,2 hours14 minutes,"13,000 gallons"
N1DC,07/16/2023,pbi,ewr,,2 hours14 minutes,"13,000 gallons"
N1DC,07/07/2023,oma,las,,2 hours13 minutes,"12,900 gallons"
N1DC,06/23/2023,pbi,ewr,,2 hours12 minutes,"11,300 gallons"
N1DC,07/15/2023,ewr,pbi,,2 hours11 minutes,"13,000 gallons"
N1DC,09/14/2023,pbi,phl,,2 hours10 minutes,"10,100 gallons"
N1DC,03/25/2023,pbi,act,,2 hours10 minutes,"13,200 gallons"
N1DC,05/02/2024,mbs,lga,,2 hours8 minutes,"12,400 gallons"
N1DC,10/18/2023,lga,pbi,,2 hours8 minutes,"12,700 gallons"
N1DC,07/25/2023,pbi,ewr,,2 hours8 minutes,"12,500 gallons"
N1DC,04/29/2024,pbi,lga,,2 hours7 minutes,"12,300 gallons"
N1DC,04/21/2024,clt,lga,,2 hours5 minutes,"12,100 gallons"
N1DC,10/17/2023,dsm,lga,,2 hours5 minutes,"12,100 gallons"
N1DC,08/16/2023,pbi,ewr,,2 hours4 minutes,"12,400 gallons"
N1DC,01/28/2023,cae,pbi,,2 hours4 minutes,"12,000 gallons"
N1DC,01/28/2023,pbi,cae,,2 hours4 minutes,"12,000 gallons"
N1DC,06/28/2023,ewr,tpa,,2 hours3 minutes,"11,900 gallons"
N1DC,05/03/2024,lga,pbi,,2 hours2 minutes,"11,800 gallons"
N1DC,08/20/2023,ewr,pbi,,2 hours2 minutes,"12,700 gallons"
N1DC,08/13/2023,ewr,pbi,,2 hours2 minutes,"12,900 gallons"
N1DC,07/10/2023,ewr,pbi,,2 hours3 minutes,"11,600 gallons"
N1DC,03/10/2023,dca,pbi,,1 hour58 minutes,"11,400 gallons"
N1DC,11/02/2023,hou,pbi,,1 hour57 minutes,"11,300 gallons"
N1DC,04/17/2023,ind,pbi,,1 hour57 minutes,"11,300 gallons"
N1DC,06/25/2023,dtw,ewr,,1 hour53 minutes,"10,900 gallons"
N1DC,03/04/2023,pbi,iad,,1 hour53 minutes,"11,200 gallons"
N1DC,03/04/2023,iad,pbi,,1 hour47 minutes,"10,300 gallons"
N1DC,03/09/2023,pbi,dca,,1 hour44 minutes,"10,100 gallons"
N1DC,07/21/2023,ewr,avl,,1 hour41 minutes,"9,800 gallons"
N1DC,03/26/2024,dab,ldj,,1 hour40 minutes,"9,700 gallons"
N1DC,09/25/2023,chs,pbi,,1 hour40 minutes,"9,700 gallons"
N1DC,08/17/2023,bna,ewr,,1 hour37 minutes,"9,700 gallons"
N1DC,05/01/2024,lga,mke,,1 hour33 minutes,"9,000 gallons"
N1DC,04/20/2024,lga,clt,,1 hour32 minutes,"8,900 gallons"
N1DC,03/28/2024,lly,oce,,1 hour31 minutes,"8,800 gallons"
N1DC,08/17/2023,ewr,bna,,1 hour31 minutes,"9,500 gallons"
N1DC,04/02/2024,sby,mgy,,1 hour29 minutes,"8,600 gallons"
N1DC,07/21/2023,avl,ewr,,1 hour29 minutes,"8,700 gallons"
N1DC,01/21/2023,pob,pbi,,1 hour29 minutes,"8,200 gallons"
N1DC,06/10/2023,gso,ewr,,1 hour28 minutes,"8,500 gallons"
N1DC,04/14/2023,lga,ind,,1 hour28 minutes,"9,100 gallons"
N1DC,07/01/2023,ilg,gsp,,1 hour25 minutes,"8,200 gallons"
N1DC,04/13/2024,phl,abe,,1 hour24 minutes,"8,100 gallons"
N1DC,03/28/2024,bwc,psp,,1 hour24 minutes,700 gallons
N1DC,03/16/2024,pbi,gkt,,1 hour21 minutes,"7,800 gallons"
N1DC,04/26/2024,iso,pbi,,1 hour18 minutes,"7,500 gallons"
N1DC,09/25/2023,pbi,chs,,1 hour18 minutes,"7,500 gallons"
N1DC,06/27/2023,ewr,bos,,1 hour16 minutes,"3,700 gallons"
N1DC,03/25/2024,gkt,dab,,1 hour12 minutes,"7,000 gallons"
N1DC,09/16/2023,iad,ewr,,1 hour12 minutes,"3,600 gallons"
N1DC,06/24/2023,ewr,dca,,1 hour11 minutes,"7,300 gallons"
N1DC,04/10/2024,lou,atl,,1 hour10 minutes,"6,800 gallons"
N1DC,04/26/2024,lga,iso,,1 hour9 minutes,"6,700 gallons"
N1DC,04/10/2024,atl,orl,,1 hour9 minutes,"6,700 gallons"
N1DC,11/06/2023,pbi,tpa,,1 hour7 minutes,"6,600 gallons"
N1DC,05/22/2024,hou,dal,,1 hour5 minutes,"6,300 gallons"
N1DC,05/11/2024,lga,acy,,1 hour5 minutes,"6,300 gallons"
N1DC,10/23/2023,mht,lga,,1 hour5 minutes,"6,600 gallons"
N1DC,05/03/2023,pik,gla,,,"4,300 gallons"
N1DC,04/13/2024,bwi,teb,,59 minutes,370 gallons
N1DC,10/31/2023,dal,hou,,54 minutes,"5,800 gallons"
N1DC,09/14/2023,phl,iad,,54 minutes,"3,300 gallons"
N1DC,07/08/2023,las,lax,,53 minutes,"4,400 gallons"
N1DC,10/15/2023,dab,pbi,,49 minutes,"8,300 gallons"
N1DC,05/01/2024,mke,mbs,,47 minutes,"4,500 gallons"
N1DC,05/05/2024,pbi,fll,,46 minutes,"4,400 gallons"
N1DC,11/04/2023,pbi,mco,,46 minutes,"5,300 gallons"
N1DC,03/26/2024,ldj,lly,,45 minutes,"4,400 gallons"
N1DC,08/08/2023,bos,ewr,,45 minutes,"4,000 gallons"
N1DC,05/01/2023,abz,gla,,44 minutes,"3,400 gallons"
N1DC,12/17/2023,tpa,pbi,,43 minutes,"4,200 gallons"
N1DC,04/21/2023,pbi,rsw,,37 minutes,"3,000 gallons"
N1DC,11/04/2023,mco,pbi,,36 minutes,"5,900 gallons"
N1DC,,,,"Theprivate airplanethatDonald Trumpowns travels at over 520 mph, has a range of 4,484 miles","Theprivate airplanethatDonald Trumpowns travels at over 520 mph, has a range of 4,484 miles and can fly for almost 8 hours",
N757AF,,,,,,
N757AF,10/25/2023,dal,lin,,11 hours38 minutes,
N757AF,10/11/2023,mad,bcn,,9 hours30 minutes,"4,900 gallons"
N757AF,10/08/2023,auh,mad,,6 hours35 minutes,"3,500 gallons"
N757AF,10/02/2023,lin,qlt,,5 hours22 minutes,"2,600 gallons"
N757AF,04/02/2024,prb,lir,,5 hours15 minutes,"2,600 gallons"
N757AF,07/02/2023,phl,sna,,5 hours13 minutes,"2,000 gallons"
N757AF,04/04/2024,nxp,esp,,4 hours28 minutes,"2,200 gallons"
N757AF,05/22/2023,pvd,dal,,3 hours21 minutes,"1,600 gallons"
N757AF,06/08/2023,sjc,dal,,3 hours9 minutes,"1,500 gallons"
N757AF,05/21/2023,dal,pvd,,3 hours8 minutes,"1,700 gallons"
N757AF,05/25/2024,msp,nas,,3 hours7 minutes,"1,500 gallons"
N757AF,02/12/2023,smf,dal,,2 hours58 minutes,"1,400 gallons"
N757AF,08/27/2023,dal,lax,,2 hours54 minutes,"1,400 gallons"
N757AF,08/12/2023,dal,bdl,,2 hours53 minutes,"1,400 gallons"
N757AF,01/16/2024,dal,lax,,2 hours52 minutes,"1,500 gallons"
N757AF,04/18/2024,iad,dal,,2 hours51 minutes,"1,400 gallons"
N757AF,04/03/2024,pvw,sfo,,2 hours51 minutes,"1,400 gallons"
N757AF,11/13/2023,dal,swf,,2 hours50 minutes,"1,500 gallons"
N757AF,08/13/2023,bdl,dal,,2 hours46 minutes,"1,400 gallons"
N757AF,05/27/2024,nas,wtd,,2 hours45 minutes,"1,300 gallons"
N757AF,01/27/2023,lax,dal,,2 hours45 minutes,"1,400 gallons"
N757AF,05/28/2023,dal,teb,,2 hours44 minutes,"1,200 gallons"
N757AF,11/23/2023,lax,dal,,2 hours40 minutes,"1,300 gallons"
N757AF,07/23/2023,sna,dal,,2 hours39 minutes,"1,100 gallons"
N757AF,10/16/2023,dal,teb,,2 hours38 minutes,"1,400 gallons"
N757AF,07/16/2023,sna,dal,,2 hours37 minutes,"1,100 gallons"
N757AF,05/29/2023,teb,dal,,2 hours35 minutes,"1,300 gallons"
N757AF,11/26/2023,lax,dal,,2 hours33 minutes,"1,200 gallons"
N757AF,11/21/2023,dal,lax,,2 hours33 minutes,"1,200 gallons"
N757AF,01/08/2023,okc,lax,,2 hours33 minutes,"1,300 gallons"
N757AF,07/18/2023,dal,sna,,2 hours32 minutes,"1,200 gallons"
N757AF,04/17/2024,dal,iad,,2 hours31 minutes,"1,200 gallons"
N757AF,09/04/2023,lax,dal,,2 hours31 minutes,"1,300 gallons"
N757AF,06/12/2023,dal,lax,,2 hours29 minutes,"1,200 gallons"
N757AF,06/12/2023,lax,dal,,2 hours28 minutes,"1,100 gallons"
N757AF,07/23/2023,dal,sna,,2 hours27 minutes,"1,200 gallons"
N757AF,12/20/2023,opf,dal,,2 hours25 minutes,"1,200 gallons"
N757AF,12/14/2023,dal,bna,,2 hours24 minutes,660 gallons
N757AF,11/16/2023,iad,dal,,2 hours24 minutes,"1,200 gallons"
N757AF,06/29/2023,dal,phl,,2 hours24 minutes,"1,200 gallons"
N757AF,02/08/2023,dal,lax,,2 hours20 minutes,"1,100 gallons"
N757AF,04/22/2024,hhr,dal,,2 hours19 minutes,"1,100 gallons"
N757AF,09/22/2023,dal,las,,2 hours19 minutes,"1,100 gallons"
N757AF,09/04/2023,dal,lax,,2 hours19 minutes,"1,100 gallons"
N757AF,04/21/2024,dal,hhr,,2 hours18 minutes,"1,100 gallons"
N757AF,08/28/2023,lax,dal,,2 hours15 minutes,"1,100 gallons"
N757AF,11/25/2023,dal,lax,,2 hours14 minutes,"1,100 gallons"
N757AF,05/01/2023,las,dal,,2 hours14 minutes,"1,200 gallons"
N757AF,06/07/2023,dal,slc,,2 hours10 minutes,"1,100 gallons"
N757AF,09/25/2023,las,dal,,2 hours8 minutes,"1,000 gallons"
N757AF,11/02/2023,dal,den,,2 hours7 minutes,"1,000 gallons"
N757AF,04/30/2023,dal,las,,2 hours4 minutes,"1,200 gallons"
N757AF,02/19/2023,mco,dal,,2 hours4 minutes,"1,000 gallons"
N757AF,10/15/2023,bna,dal,,2 hours3 minutes,"1,000 gallons"
N757AF,10/23/2023,gvt,bna,,2 hours2 minutes,990 gallons
N757AF,02/14/2023,dal,mco,,1 hour59 minutes,"1,000 gallons"
N757AF,12/15/2023,cll,opf,,1 hour58 minutes,"1,000 gallons"
N757AF,08/20/2023,bna,dal,,1 hour55 minutes,930 gallons
N757AF,08/20/2023,dal,bna,,1 hour52 minutes,910 gallons
N757AF,10/13/2023,dal,bna,,1 hour51 minutes,900 gallons
N757AF,01/05/2024,bna,dal,,1 hour49 minutes,880 gallons
N757AF,11/04/2023,den,dal,,1 hour46 minutes,400 gallons
N757AF,04/07/2023,bna,dal,,1 hour44 minutes,840 gallons
N757AF,05/22/2024,dal,msp,,1 hour37 minutes,790 gallons
N757AF,12/14/2023,bna,dal,,1 hour36 minutes,780 gallons
N757AF,11/09/2023,ind,dal,,1 hour36 minutes,810 gallons
N757AF,10/18/2023,teb,bna,,1 hour34 minutes,760 gallons
N757AF,04/07/2023,dal,bna,,1 hour32 minutes,680 gallons
N757AF,06/07/2023,slc,sjc,,1 hour28 minutes,660 gallons
N757AF,10/23/2023,bna,dal,,1 hour25 minutes,690 gallons
N757AF,11/14/2023,swf,iad,,1 hour24 minutes,680 gallons
N757AF,01/18/2024,lax,oak,,1 hour19 minutes,640 gallons
N757AF,04/10/2023,bna,dal,,1 hour19 minutes,750 gallons
N757AF,01/05/2024,dal,bna,,1 hour15 minutes,630 gallons
N757AF,10/30/2023,ftw,mem,,1 hour14 minutes,600 gallons
N757AF,10/18/2023,bna,dal,,1 hour14 minutes,610 gallons
N757AF,12/01/2023,aus,dal,,1 hour13 minutes,650 gallons
N757AF,10/31/2023,mem,dal,,1 hour11 minutes,580 gallons
N757AF,04/10/2023,dal,bna,,1 hour11 minutes,710 gallons
N757AF,05/10/2024,dal,okc,,1 hour9 minutes,560 gallons
N757AF,05/16/2024,okc,dal,,1 hour8 minutes,550 gallons
N757AF,04/01/2024,ela,crs,,1 hour8 minutes,550 gallons
N757AF,05/15/2024,dal,okc,,1 hour4 minutes,520 gallons
N757AF,06/02/2023,aus,dal,,1 hour4 minutes,330 gallons
N757AF,11/15/2023,vny,tus,,1 hour3 minutes,580 gallons
N757AF,05/08/2024,okc,dal,,60 minutes,490 gallons
N757AF,02/10/2023,lax,smf,,57 minutes,320 gallons
N757AF,05/10/2024,okc,dal,,56 minutes,450 gallons
N757AF,12/15/2023,dal,cll,,55 minutes,450 gallons
N757AF,03/29/2024,dal,ads,,53 minutes,430 gallons
N757AF,05/07/2024,dal,okc,,50 minutes,410 gallons
N757AF,06/01/2023,dal,aus,,50 minutes,260 gallons
N757AF,05/05/2023,dal,okc,,48 minutes,310 gallons
N757AF,01/08/2023,dal,okc,,48 minutes,250 gallons
N757AF,03/31/2024,ads,ela,,47 minutes,380 gallons
N757AF,05/07/2023,okc,dal,,46 minutes,280 gallons
N757AF,11/30/2023,dal,aus,,32 minutes,260 gallons
N757AF,10/23/2023,dfw,gvt,,29 minutes,240 gallons
N757AF,,,,,,
N921MT,,,,,,
N921MT,07/04/2023,nce,gjt,,9 hours49 minutes,
N921MT,05/21/2024,mmu,las,,7 hours40 minutes,"3,800 gallons"
N921MT,12/26/2023,teb,brn,,7 hours12 minutes,"3,600 gallons"
N921MT,01/02/2024,brn,zrh,,7 hours11 minutes,"3,600 gallons"
N921MT,03/20/2023,ewr,ams,,6 hours40 minutes,"3,200 gallons"
N921MT,03/22/2023,ams,teb,,6 hours11 minutes,"3,100 gallons"
N921MT,10/19/2023,boi,orl,,4 hours23 minutes,"1,900 gallons"
N921MT,05/08/2024,evb,ril,,4 hours22 minutes,"2,200 gallons"
N921MT,09/24/2023,lax,pbi,,4 hours11 minutes,"1,700 gallons"
N921MT,09/27/2023,boi,teb,,3 hours56 minutes,"1,800 gallons"
N921MT,09/03/2023,fxe,gjt,,3 hours53 minutes,"1,500 gallons"
N921MT,09/29/2023,ege,cef,,3 hours45 minutes,"1,700 gallons"
N921MT,12/19/2023,gjt,ewr,,3 hours44 minutes,"1,900 gallons"
N921MT,04/13/2024,dov,lxv,,3 hours43 minutes,"1,900 gallons"
N921MT,11/10/2023,gjt,ewr,,3 hours43 minutes,"2,000 gallons"
N921MT,08/02/2023,gjt,fok,,3 hours41 minutes,500 gallons
N921MT,05/24/2024,ril,orl,,3 hours39 minutes,"1,800 gallons"
N921MT,06/03/2023,gjt,orl,,3 hours36 minutes,"1,900 gallons"
N921MT,10/13/2023,gjt,orl,,3 hours33 minutes,"1,900 gallons"
N921MT,09/01/2023,orl,gjt,,3 hours30 minutes,"1,600 gallons"
N921MT,09/14/2023,gjt,orl,,3 hours29 minutes,"1,800 gallons"
N921MT,05/12/2024,ril,orl,,3 hours28 minutes,"1,700 gallons"
N921MT,02/05/2023,orl,gjt,,3 hours27 minutes,"1,700 gallons"
N921MT,02/17/2023,gjt,btv,,3 hours22 minutes,500 gallons
N921MT,10/13/2023,cef,gjt,,3 hours20 minutes,500 gallons
N921MT,10/17/2023,ewr,pub,,3 hours16 minutes,"1,500 gallons"
N921MT,12/16/2023,orl,gjt,,3 hours9 minutes,"1,600 gallons"
N921MT,11/04/2023,orl,gjt,,3 hours8 minutes,"1,600 gallons"
N921MT,09/29/2023,jax,ege,,3 hours4 minutes,"1,600 gallons"
N921MT,04/24/2024,lxv,mmu,,3 hours3 minutes,"1,500 gallons"
N921MT,09/28/2023,teb,fcs,,,170 gallons
N921MT,10/28/2023,sat,ewr,,2 hours50 minutes,610 gallons
N921MT,09/28/2023,fcs,jax,,2 hours29 minutes,500 gallons
N921MT,06/03/2023,orl,cef,,2 hours20 minutes,"1,200 gallons"
N921MT,03/16/2024,hpn,zsa,,2 hours15 minutes,680 gallons
N921MT,05/05/2023,orl,gag,,2 hours12 minutes,"1,200 gallons"
N921MT,03/24/2024,txk,,,2 hours11 minutes,"1,100 gallons"
N921MT,03/07/2024,ril,bdu,,2 hours11 minutes,"1,100 gallons"
N921MT,09/21/2023,jzi,ewr,,2 hours10 minutes,"1,100 gallons"
N921MT,01/05/2023,orl,sat,,2 hours8 minutes,"1,100 gallons"
N921MT,08/09/2023,teb,orl,,1 hour58 minutes,840 gallons
N921MT,01/06/2023,sat,orl,,1 hour58 minutes,"1,100 gallons"
N921MT,01/05/2024,ewr,orl,,1 hour57 minutes,"1,100 gallons"
N921MT,10/23/2023,orl,sat,,1 hour57 minutes,980 gallons
N921MT,10/15/2023,orl,ewr,,1 hour57 minutes,740 gallons
N921MT,08/31/2023,ewr,orl,,1 hour55 minutes,800 gallons
N921MT,06/10/2023,cef,orl,,1 hour54 minutes,950 gallons
N921MT,05/15/2024,orl,mmu,,1 hour52 minutes,930 gallons
N921MT,05/04/2024,mmu,orl,,1 hour51 minutes,930 gallons
N921MT,10/31/2023,ewr,orl,,1 hour50 minutes,920 gallons
N921MT,06/13/2023,orl,ewr,,1 hour46 minutes,920 gallons
N921MT,01/18/2024,orl,teb,,1 hour44 minutes,870 gallons
N921MT,01/15/2024,orl,mmu,,1 hour42 minutes,850 gallons
N921MT,04/29/2023,ewr,orl,,1 hour42 minutes,850 gallons
N921MT,03/29/2024,dov,,,1 hour41 minutes,840 gallons
N921MT,08/01/2023,bur,bkf,,1 hour39 minutes,830 gallons
N921MT,12/09/2023,ewr,cof,,1 hour37 minutes,810 gallons
N921MT,10/19/2023,sna,boi,,1 hour27 minutes,630 gallons
N921MT,05/06/2023,gag,gjt,,1 hour27 minutes,730 gallons
N921MT,10/17/2023,pub,lsv,,1 hour14 minutes,520 gallons
N921MT,05/22/2024,las,ril,,,510 gallons
N921MT,08/11/2023,orl,fxe,,,360 gallons
N921MT,09/19/2023,orl,jzi,,60 minutes,440 gallons
N921MT,01/12/2024,atl,lna,,59 minutes,310 gallons
N921MT,10/17/2023,lsv,sna,,59 minutes,340 gallons
N921MT,05/18/2023,saf,gjt,,58 minutes,480 gallons
N921MT,05/08/2024,orl,evb,,53 minutes,440 gallons
N921MT,07/30/2023,btv,teb,,51 minutes,460 gallons
N921MT,05/10/2023,gjt,saf,,47 minutes,390 gallons
N921MT,07/28/2023,teb,btv,,40 minutes,330 gallons
N921MT,08/16/2023,bct,mco,,38 minutes,320 gallons
N921MT,08/06/2023,fok,teb,,38 minutes,290 gallons
N921MT,08/01/2023,bdu,gjt,,37 minutes,310 gallons
N921MT,09/27/2023,ege,fcs,,36 minutes,300 gallons
N921MT,07/24/2023,btv,swf,,36 minutes,300 gallons
N921MT,02/20/2023,btv,swf,,35 minutes,290 gallons
N921MT,02/20/2023,swf,ewr,,31 minutes,260 gallons
N921MT,09/27/2023,fcs,ege,,30 minutes,250 gallons
N921MT,,,,,,
N838MF,,,,,,
N838MF,03/19/2024,syd,hnl,"11 hours55 minutesTheBombardier Global ExpressthatMark Wahlburgowns travels at close to 550 mph, has a range of 7,077 miles","11 hours55 minutesTheBombardier Global ExpressthatMark Wahlburgowns travels at close to 550 mph, has a range of 7,077 miles and can fly for more than twelve hours",
